transaction_id,user_id,product_id,date,quantity,total_amount,payment_method
dfac5a44-da6b-40f2-8577-5493b8814419,5.0,3.0,2024-10-28 15:22:48,3,167.97,PayPal
c06394d3-4008-47bb-b760-0bbe41021469,1.0,14.0,2024-01-31 09:40:18,1,999.99,Cash
59906491-f91b-44f2-bc1f-da60e26f272c,3.0,14.0,2024-04-17 22:16:42,4,3999.96,PayPal
2bd0e2ed-e8d2-43e1-97f5-27637ca634b3,1.0,9.0,2024-10-31 02:10:14,8,512.0,Credit Card
8ea90570-f0e3-4c36-81c6-8f64f66ed7ec,9.0,15.0,2024-01-02 08:41:58,9,512.91,Credit Card
d6450935-e065-44e4-839d-265535ba9c73,10.0,3.0,2024-07-23 19:44:16,2,111.98,Cash
8ba8e2d1-4da4-4f35-acad-128ba277552f,7.0,18.0,2024-08-26 12:08:51,10,98.5,Credit Card
3d3d0ff6-cd56-4723-bbe2-2e4e25ea9b1a,7.0,15.0,2024-11-14 19:47:58,3,170.97,Credit Card
d5f48daa-15f5-430e-bdb8-63339c2338b7,4.0,2.0,2024-08-14 17:49:02,10,223.0,Credit Card
824c54c1-c562-45c0-84da-2b480cc1c48f,3.0,10.0,2024-02-23 16:28:10,2,218.0,Credit Card
05c31251-4108-44ac-b5f2-c3be55b552cc,3.0,4.0,2024-02-09 17:59:04,4,,Cash
9830c88b-a5d5-4268-8d07-cc60ec9f228c,2.0,17.0,2024-08-08 02:13:53,1,39.99,Credit Card
b4c735ba-6d7d-47e7-a393-ff9412e38ac8,1.0,2.0,2024-08-28 14:22:05,5,111.5,Credit Card
2f1720be-f745-49c8-b145-359c40f9b7d5,1.0,2.0,2024-10-06 18:12:15,6,133.8,Cash
98a1be2f-3da1-4773-a4d7-f26bd080d631,3.0,2.0,2024-02-11 15:20:07,9,200.7,Credit Card
737dbbde-8dd7-4f6d-98c2-cc117291e600,1.0,18.0,2024-10-01 20:54:51,5,49.25,PayPal
7d755cf2-38e9-490e-99c3-11229cefa8d3,10.0,9.0,2024-11-05 23:36:08,2,128.0,Cash
e889a563-6740-4b61-8e0d-c6b35dd14d8f,10.0,9.0,2024-01-16 05:40:42,6,384.0,Cash
12209189-8007-4b2f-90e5-7837574d0931,,,2024-09-28 13:54:41,8,,Credit Card
d35c8194-e048-432c-be49-f926c78598d6,6.0,9.0,2024-02-21 17:14:30,10,640.0,Credit Card
c831b235-4cb6-4e60-8f4a-cea72363e88e,2.0,17.0,2024-01-20 16:25:39,1,39.99,Cash
437f83f0-7e9d-464a-80a5-a8e994f98a50,6.0,9.0,2024-03-25 10:21:42,10,640.0,Credit Card
f3f61b2e-2c1b-433c-b238-d45c0fc70612,7.0,13.0,2024-03-08 00:12:15,3,1797.0,Cash
2f1f736c-b783-4e58-998e-cb89b032b6f6,2.0,6.0,2024-11-16 23:28:32,10,,PayPal
719bd9dc-e458-40bc-9976-d9addfb31cee,8.0,2.0,2024-04-09 05:24:55,5,111.5,Credit Card
9aaec340-9c67-411c-b565-fcb47b216e94,3.0,8.0,2024-08-06 16:26:35,1,10.99,Credit Card
78872ab5-934e-4354-9b20-cfc5b608a46e,2.0,14.0,2024-06-27 08:36:01,2,1999.98,Cash
f39cf1af-7836-41cc-81ca-87a01db127c5,5.0,16.0,2024-09-01 14:09:48,4,119.8,Credit Card
daffa272-f7d6-42c2-b452-ed9cfe88fec6,4.0,7.0,2024-08-30 11:27:11,4,39.96,Cash
454df048-6f53-412a-93ab-d3257c0d109c,3.0,7.0,2024-06-08 06:18:56,1,9.99,Credit Card
576272f4-5968-458a-bc83-d0a9ab60aaaf,3.0,8.0,2024-04-15 12:49:04,8,87.92,Credit Card
047994b6-9cde-4415-afe4-0c125a032c06,6.0,8.0,2024-08-17 04:06:04,6,65.94,PayPal
984f3266-7dfe-46d3-8308-279213f67183,9.0,3.0,2024-06-12 06:51:25,1,55.99,PayPal
6d71e8da-7283-4708-8ba9-b7df57db975d,1.0,1.0,2024-05-29 20:37:16,2,219.9,PayPal
21378239-b2d4-481f-a430-d2503a5b696d,2.0,9.0,2024-11-01 04:18:47,7,448.0,PayPal
32ecd0da-11db-48f2-a5d6-d8b669c5244c,8.0,16.0,2024-03-26 06:18:19,8,239.6,PayPal
58351db0-4686-4bca-b144-c6de6163be7a,6.0,15.0,2024-09-12 00:46:31,10,569.9,Credit Card
ae631844-d2b0-41d5-8cfb-6188d6851476,6.0,6.0,2024-11-21 14:28:14,3,,PayPal
6278914a-fb56-4b99-8424-a65c72bd6fb8,8.0,15.0,2024-08-02 18:30:28,4,227.96,Cash
2e68a37b-9077-49df-a904-b98c8d5fcffc,5.0,6.0,2024-09-23 06:00:10,6,,Credit Card
3f3bc71a-72a5-4cc0-8a40-78458db03e41,6.0,2.0,2024-04-17 12:34:28,7,156.1,PayPal
6a04bbfc-5f16-42f2-84ab-01e7ce8c8e83,8.0,1.0,2024-08-26 11:25:40,7,769.65,Credit Card
6e126820-ad1f-4a30-8e59-f5df216b6217,3.0,11.0,2024-04-03 05:15:20,7,,Cash
1949f069-33bc-4103-9b9d-c9bc22cb09bf,5.0,14.0,2024-07-10 03:49:20,10,9999.9,PayPal
9e3e52e5-1fb7-4753-bfde-d1eabac4dab6,1.0,10.0,2024-02-05 23:31:43,7,763.0,Cash
6e367ca5-c3c7-4886-86b8-2eb2b90bcf58,4.0,10.0,2024-07-07 08:23:56,9,981.0,PayPal
6dc0042e-0711-442b-8f8f-364d9bf1fca3,6.0,10.0,2024-08-12 12:37:03,10,1090.0,Credit Card
5b3757ae-80a9-43d5-bad0-0615bede0a5f,1.0,6.0,2024-05-27 00:57:25,5,,Credit Card
372ae28b-024b-4cce-9cdd-c9070e88975e,10.0,18.0,2024-05-04 20:08:03,5,49.25,Cash
85f9a244-4008-4bf8-8074-cf355dfe4579,10.0,1.0,2024-11-14 19:38:35,2,219.9,Credit Card
fb1fc66e-f48c-4227-8a7f-fdaafb6e081a,2.0,12.0,2024-04-24 17:18:37,4,456.0,Cash
b5fc2371-ced3-498c-a2e2-e0153506a615,3.0,15.0,2024-08-23 12:20:53,9,512.91,Credit Card
2c5c933f-dab7-479f-8559-fa29cb165b58,8.0,8.0,2024-09-23 02:52:41,3,32.97,Cash
142afba0-da15-452d-8e62-7ba230ecc780,3.0,2.0,2024-04-21 02:07:41,7,156.1,Credit Card
7eb42115-be6f-4176-a69b-8b517748d5cf,7.0,4.0,2024-06-03 07:25:02,5,,Cash
54b2a229-22ea-4b06-81b0-3ec2c16bf8d0,1.0,12.0,2024-08-17 21:43:37,1,114.0,Credit Card
d943bca7-58c2-4b6d-b5a2-ef8ddf25130a,3.0,10.0,2024-11-15 15:31:31,4,436.0,PayPal
af5ef220-6173-41aa-bc21-54cad482485b,3.0,11.0,2024-09-15 01:38:23,9,,Cash
219ac507-f6db-4710-bd8b-39500f28aa75,3.0,12.0,2024-01-11 22:48:27,4,456.0,Cash
9962efd8-734b-408d-873e-1757c4190562,9.0,16.0,2024-10-01 04:45:55,1,29.95,PayPal
e3255357-c524-45a7-afa4-a04a25d5908d,9.0,11.0,2024-02-20 08:35:41,4,,PayPal
d439f6c3-a3ba-4045-a949-97bc67591234,6.0,4.0,2024-09-24 03:18:50,3,,Credit Card
03504785-8dec-4010-ab95-f5d4a0e51dda,1.0,17.0,2024-11-25 07:36:00,1,39.99,Credit Card
8f7f73ac-8bb3-4413-92d7-30129c689dc6,3.0,16.0,2024-09-30 13:36:01,5,149.75,PayPal
32f239ce-7f24-4942-b3c3-e8c89bd53344,4.0,5.0,2024-01-16 23:04:07,7,4865.0,PayPal
0b14b548-8d1e-4bb0-85f5-6c2a8806496d,,,2024-09-16 04:54:39,6,,PayPal
396e2c5b-f66e-4c0a-9ff3-cf21e7eba7dd,9.0,20.0,2024-02-18 17:38:45,6,77.94,Credit Card
a1794f09-d5e5-4e92-99ab-45a4306b00da,3.0,17.0,2024-03-03 19:00:22,3,119.97,PayPal
7a3daf81-88cf-4514-b21e-aed33733ebe1,,,2024-11-01 20:01:49,5,,PayPal
afb7a175-9b3b-4301-9452-8d1a9528637d,3.0,18.0,2024-08-03 06:00:23,7,68.95,PayPal
c88315c0-07e6-4f33-afea-94e7bca5409a,10.0,12.0,2024-09-16 08:41:13,6,684.0,PayPal
13a0063f-7e1e-4663-b3c2-22b17e67a5bd,7.0,16.0,2024-03-02 08:13:34,8,239.6,PayPal
e44784d7-5bec-4106-a3d1-f381a88c8910,4.0,2.0,2024-09-10 05:08:28,8,178.4,Cash
42218a41-072c-4d16-be85-e2cdff47699c,8.0,9.0,2024-11-04 13:11:38,10,640.0,Credit Card
a70a0cda-958c-44b3-afd8-6ad4808ff982,10.0,5.0,2024-02-07 08:18:23,6,4170.0,PayPal
565ac98d-3bf7-44b6-be1b-84eec625b617,7.0,3.0,2024-04-08 08:30:14,3,167.97,Credit Card
d7584b01-43db-449e-8fa3-96a2e294a4f8,8.0,11.0,2024-04-17 09:09:02,9,,PayPal
2721505c-32a8-42d1-950c-7bd91128882f,3.0,3.0,2024-10-11 11:08:27,10,559.9,Cash
3ee3fc09-97da-42b2-9af3-3af55c27627c,3.0,7.0,2024-05-31 16:58:53,2,19.98,Credit Card
3e25549e-fd64-46ad-bb36-fec8f6a9a0e7,10.0,7.0,2024-05-04 02:54:42,2,19.98,Cash
07d9ef7d-6294-47ec-b0b4-bbe6be76c9bf,2.0,3.0,2024-06-17 03:47:43,6,335.94,PayPal
6c3a6ddb-d75f-494c-8669-5d237d178837,3.0,8.0,2024-03-25 04:35:50,7,76.93,Cash
6a230151-ae04-45df-911d-94c4d21749de,3.0,14.0,2024-05-12 14:08:34,8,7999.92,Cash
d5950ce3-ea13-4bb6-aff6-c6fb4d9484cb,6.0,10.0,2024-10-07 13:27:27,7,763.0,PayPal
153c261c-a7b6-4a79-927d-96ada6688a76,3.0,14.0,2024-06-28 07:29:21,9,8999.91,Cash
81491c49-cf5a-4954-956e-b736d807d2cc,3.0,18.0,2024-06-21 19:05:00,5,49.25,Credit Card
ced1702f-785b-4f86-a37d-21c5fedb9fb2,9.0,18.0,2024-11-06 19:55:55,2,19.7,PayPal
fc4ca486-ba51-4024-abc4-e5e197194809,5.0,2.0,2024-03-23 03:29:04,10,223.0,Cash
33f17387-e7ee-4473-8d09-1a1dc0a0ae31,10.0,11.0,2024-03-26 09:27:39,5,,PayPal
e98190ca-4e7d-45fc-bd84-8f91883cf262,9.0,16.0,2024-03-30 17:07:59,1,29.95,Credit Card
a46bcd55-812d-4069-a088-79ff97e8cced,6.0,6.0,2024-01-19 11:29:14,8,,PayPal
5b941151-244f-44a7-9e62-82cb86b9076f,1.0,9.0,2024-08-22 03:55:43,7,448.0,Credit Card
c6421b4e-f838-4f86-9b49-f0d16069ac48,7.0,12.0,2024-02-19 06:57:34,7,798.0,Credit Card
9570f5c5-5432-4502-b805-21f420da657f,2.0,19.0,2024-09-16 08:50:32,10,79.5,Cash
20e06599-dbd5-44d0-9008-c70b9f61ba4f,2.0,18.0,2024-06-23 19:47:38,5,49.25,Credit Card
ae75c837-f113-4579-a7c6-d6c8ac9bfc29,3.0,12.0,2024-05-16 03:24:26,1,114.0,PayPal
4ab329c7-3f59-4f79-9e06-651bf112e99f,7.0,10.0,2024-10-19 03:04:44,7,763.0,Credit Card
72c1803d-8e30-43ec-bb92-7f63d5112be6,8.0,10.0,2024-04-19 00:07:41,1,109.0,PayPal
24547dad-a842-4bc8-bdb7-b3fa18693ca1,4.0,9.0,2024-10-19 10:10:26,6,384.0,PayPal
7932ab3b-b2d3-4efc-90e3-0ffee79d51b0,10.0,16.0,2024-11-11 20:57:56,2,59.9,Cash
e51e5dc7-d5b9-4a91-a6c2-613ad607c5d2,6.0,19.0,2024-04-14 06:26:54,3,23.85,Cash
0a9c1f14-a6ad-4e75-8679-abbf54dbbbf8,4.0,9.0,2024-11-12 09:43:33,10,640.0,Credit Card
d628e470-9a96-4cb3-bcd0-e6019628319e,5.0,20.0,2024-01-11 00:09:58,4,51.96,Credit Card
d839ed42-6fff-4a7f-923c-380b8280e6c0,5.0,9.0,2024-06-10 06:32:20,1,64.0,PayPal
c24ca1cb-e76e-441f-b2b2-c4cf7d95e074,5.0,2.0,2024-03-26 18:03:06,4,89.2,Credit Card
d4802620-fdba-4f9e-a5cb-39169b3e5ad1,7.0,7.0,2024-04-06 23:02:48,2,19.98,Cash
b82ac6b9-a72b-48d3-8490-f0a56094292e,10.0,16.0,2024-05-17 10:10:08,5,149.75,PayPal
ba70af2d-594d-48c2-8c71-b96b5da75041,5.0,18.0,2024-09-09 06:49:33,8,78.8,Cash
a2517755-3d33-4711-ab2e-99657bf65108,1.0,2.0,2024-05-04 10:54:20,7,156.1,PayPal
bf6f7cb6-07cc-4208-8c4d-ad6f10184da0,4.0,4.0,2024-10-13 14:26:25,4,,Credit Card
b51e6eb4-125e-48de-ba61-d6030f1922b1,3.0,16.0,2024-06-16 23:11:21,6,179.7,Cash
c7ab03df-82f8-46ff-9b1d-c5f2434209ea,3.0,2.0,2024-09-12 02:03:28,8,178.4,PayPal
6c9c8a99-59b0-4d25-ae80-96e68bc65e50,7.0,15.0,2024-02-23 11:44:10,2,113.98,PayPal
5e9537f2-2373-4dc7-9807-79ac79cc93c0,3.0,3.0,2024-06-22 12:10:22,5,279.95,PayPal
906248e2-0fc8-4eec-84a7-d1e50b620d8e,7.0,8.0,2024-08-22 18:31:28,8,87.92,Cash
7d34e177-69c2-44a0-abb3-3581e93aecd2,10.0,10.0,2024-06-09 08:38:59,10,1090.0,Cash
a8a2e641-6933-4219-8da5-75127181c728,6.0,14.0,2024-07-23 16:11:19,5,4999.95,Cash
87be6223-bf63-4d79-921c-0fd1e713553c,10.0,14.0,2024-07-30 19:19:08,6,5999.94,Credit Card
dc9e3908-b064-4349-91ee-788631c0520e,10.0,15.0,2024-05-17 12:07:33,10,569.9,PayPal
5df17151-a6d2-4cb5-a978-0f7707fca32d,1.0,16.0,2024-02-09 01:41:12,4,119.8,PayPal
c882a3a7-8f03-4cd6-aba2-594eaf6aff53,8.0,1.0,2024-05-31 08:39:30,6,659.7,Credit Card
4b2bec98-664c-4a4c-a4ed-75d6a4395f06,8.0,5.0,2024-04-19 02:11:16,10,6950.0,PayPal
92e30183-7a93-4fec-9d27-c408cafda901,9.0,7.0,2024-06-21 21:55:57,6,59.94,Cash
2257c05f-77f3-4785-8344-e7067080f456,6.0,8.0,2024-10-25 12:25:58,5,54.95,Cash
f35f756d-cbf2-4912-a9e7-5d40c26ff603,6.0,18.0,2024-09-23 16:48:11,9,88.65,PayPal
050e2adb-0893-40bc-ad22-952dd75a01e0,3.0,20.0,2024-03-31 01:55:48,10,129.9,Credit Card
59853d0e-83d1-4466-82e6-117077029dd0,5.0,15.0,2024-04-25 06:35:25,8,455.92,PayPal
175531d0-f8a7-4127-9ac7-089fb5a92c74,9.0,9.0,2024-02-16 21:32:35,9,576.0,Cash
4ceb5477-8d48-4996-bfdb-c43011992752,10.0,12.0,2024-03-03 14:35:45,7,798.0,PayPal
7fb0fe36-c9b2-4359-9f90-f51ed1feea37,,,2024-04-08 16:37:46,7,,Cash
a5917f58-4c20-4c68-a6a6-300708b5e54a,9.0,17.0,2024-04-20 21:50:21,6,239.94,Cash
6f3a2722-5c3a-494c-964b-694af4892ceb,9.0,16.0,2024-04-22 08:43:50,10,299.5,Cash
d6c14cf2-55b5-4985-bb75-7a3a487abde0,2.0,16.0,2024-03-16 14:30:00,5,149.75,Cash
9466dcd9-0d7e-4301-9888-43193800710c,9.0,16.0,2024-06-07 12:08:23,3,89.85,PayPal
7bb81aff-c705-4a79-a8dd-1eb5f2b924a3,3.0,15.0,2024-06-16 02:51:01,1,56.99,Cash
5eca7788-a932-46d5-9cc9-ea8a151380e9,3.0,18.0,2024-10-07 18:28:49,7,68.95,Cash
7e260ad4-b416-4a85-b6c6-4fea3ffbcb9d,9.0,3.0,2024-05-07 21:16:03,6,335.94,Credit Card
e08468c2-4c0e-4c7a-9529-4d15663790e0,4.0,19.0,2024-04-07 08:16:28,8,63.6,Cash
0f861f46-b15f-4e7f-80a2-0353fd217bc6,4.0,15.0,2024-07-29 02:52:07,8,455.92,Credit Card
b335dc79-2e1e-4832-ba32-71ebe87b7c7c,5.0,6.0,2024-06-25 14:03:09,7,,Credit Card
99c2d955-a0e2-4182-9be6-6b852f8f008b,5.0,5.0,2024-09-04 18:17:24,6,4170.0,PayPal
114ebc1b-9304-4f53-9d76-076a0b481baa,10.0,1.0,2024-04-21 23:56:38,3,329.85,Cash
82905686-060d-4910-9103-527eccc2a088,4.0,9.0,2024-08-27 23:38:01,3,192.0,Credit Card
5aad2049-6cbb-457d-8edd-11ce5431b698,6.0,8.0,2024-07-31 10:56:53,10,109.9,Cash
2ae7c888-6836-4170-b4cf-2dfc342709e2,1.0,3.0,2024-10-30 06:49:39,2,111.98,Cash
ab9b3b34-f786-46ec-ba30-faf54b2aaf21,3.0,8.0,2024-03-23 05:04:55,9,98.91,Cash
d3706aa8-dd08-4f9d-9609-1133c1ff606a,3.0,4.0,2024-05-19 14:19:53,9,,PayPal
3ae8c819-f760-4336-a452-31b5c9e18111,4.0,5.0,2024-02-05 01:20:43,7,4865.0,PayPal
8d78972c-91c0-472c-9d2d-987c4edde161,3.0,9.0,2024-10-11 00:50:25,8,512.0,PayPal
322772dc-43c7-42a6-b378-3863600245d2,10.0,7.0,2024-09-03 23:52:38,3,29.97,Credit Card
e864d01b-a796-4d5b-9d94-79a3cc10876d,6.0,9.0,2024-10-07 02:24:30,6,384.0,Cash
75b2017e-d9ba-4f91-bc61-535d8f617df7,2.0,19.0,2024-06-24 21:56:03,6,47.7,Credit Card
7584a0ef-a889-4505-88fd-110e1e760fc0,2.0,10.0,2024-07-23 09:27:43,6,654.0,Credit Card
885b129a-8f35-4875-8bb6-5145036e2bee,1.0,10.0,2024-01-30 19:55:28,4,436.0,Credit Card
2c45d618-5aa5-49e5-b0f5-1d07fd439d1e,5.0,19.0,2024-02-05 00:20:31,7,55.65,Cash
136d3836-abdc-457a-b2de-7cbb20b30b1d,7.0,16.0,2024-05-11 02:25:45,5,149.75,Cash
0597cf07-00d5-4800-a864-4b6fc09cdfa0,7.0,2.0,2024-05-22 15:00:21,3,66.9,Cash
dff79be4-3d75-4d84-8f40-528d9b99c88d,5.0,17.0,2024-11-01 03:34:59,7,279.93,Credit Card
54bdb6a4-2ac3-47c6-a9d6-d180dffad2b6,8.0,2.0,2024-04-05 09:25:11,1,22.3,PayPal
0b097bc4-9aef-4aa9-bf0c-956f0297cd08,1.0,17.0,2024-02-20 06:35:08,4,159.96,Cash
dec80c3e-c293-4fd2-a393-32c63859d8b2,5.0,8.0,2024-10-14 05:33:56,8,87.92,Credit Card
17c2067e-6762-41d5-88bb-8661740b1d7e,7.0,16.0,2024-09-11 09:41:38,7,209.65,Credit Card
9d7644af-9c4f-47fd-94f7-ded802530440,5.0,12.0,2024-03-29 13:46:42,8,912.0,Cash
ef2c5cb5-ecb8-49da-b509-c8666e0c9c8f,5.0,9.0,2024-08-06 08:54:20,10,640.0,Credit Card
b2e83eff-d265-450a-96e3-e9a7d51ea855,6.0,2.0,2024-06-09 17:31:43,2,44.6,Credit Card
859b4bbd-a966-4d20-b3a2-56523602b3c6,6.0,12.0,2024-01-11 15:17:01,7,798.0,Cash
854ceaef-4962-45a2-845a-e087a710f118,10.0,13.0,2024-03-05 17:13:59,7,4193.0,Credit Card
ba068904-9e3f-4413-9844-d35f9edaf134,4.0,18.0,2024-06-24 20:30:51,7,68.95,Cash
23cd24fd-ea5d-4680-823f-2d0fa4085170,1.0,18.0,2024-03-29 17:25:14,4,39.4,Cash
f9a6d53a-c794-4b29-a160-9740565a0634,3.0,9.0,2024-07-03 22:44:09,8,512.0,Cash
cb007b2d-4b5b-4719-b404-cf03ec05ec82,4.0,8.0,2024-02-21 11:06:40,9,98.91,Cash
bdfdc7ee-137a-4c77-9656-9d97c416c865,7.0,15.0,2024-02-24 14:31:12,1,56.99,Credit Card
e908cec9-7adf-4165-930e-f3ee0abdb9e9,3.0,17.0,2024-06-06 09:54:55,8,319.92,Cash
0a04b0b1-5f47-42fe-b25b-d6436caa115a,9.0,1.0,2024-10-10 03:25:42,1,109.95,Cash
f144a16f-06c2-4b42-9601-3cd1ae86820b,3.0,13.0,2024-07-12 17:58:51,10,5990.0,Cash
15c8bb3f-b9dc-40b1-a83c-895c44416407,3.0,18.0,2024-02-15 23:47:40,3,29.55,Cash
f157f74d-8651-4b29-9a13-bad87e2b6ed3,3.0,5.0,2024-03-09 19:07:14,4,2780.0,Cash
96bcd631-a606-48e4-af69-32d34172a231,4.0,18.0,2024-07-17 06:16:46,1,9.85,PayPal
0e24d1ba-24c0-4ad2-ae62-9ed0e6d47cad,1.0,6.0,2024-03-23 23:01:24,2,,Credit Card
c238acaf-f7cb-43b6-ae9e-d6b7911cc759,5.0,12.0,2024-10-13 01:25:49,3,342.0,Credit Card
37ed865d-64db-4c24-ac7a-ca204fc981f1,10.0,2.0,2024-06-11 21:14:04,4,89.2,Credit Card
af9a2c15-0ae4-4864-ac47-4c50cea180e3,,,2024-07-01 06:19:00,4,,Credit Card
a61fb19a-6c6a-4465-beda-bae6f549ae28,2.0,16.0,2024-07-25 02:56:32,4,119.8,PayPal
f79bc989-6b20-44a6-98aa-08b813fd7503,10.0,15.0,2024-04-04 05:30:57,4,227.96,PayPal
b41099a4-c628-4365-8fbf-4d4286df44ca,3.0,12.0,2024-09-23 11:06:41,8,912.0,PayPal
2b2e9f7b-9079-4dd6-b21f-e87170a7a31f,5.0,20.0,2024-09-29 15:33:04,10,129.9,PayPal
c86d850b-125b-44b4-b283-bf7b57b06538,,,2024-10-03 04:52:57,1,,Credit Card
7d76200a-f921-4ef5-925e-672bff308da7,8.0,18.0,2024-02-20 06:31:18,5,49.25,Cash
8a600d48-93da-4132-acdf-b4242e54fb1c,1.0,17.0,2024-08-10 08:49:11,4,159.96,Cash
dc7e08f4-b9e6-41b2-9694-dcc18b616aba,4.0,14.0,2024-11-02 10:34:09,4,3999.96,Cash
42d5e7ed-deba-4d4f-a933-2b44327cdbac,3.0,8.0,2024-09-05 12:03:52,8,87.92,Cash
ab841e26-c7ca-4d41-a6c7-d860b463004c,7.0,17.0,2024-09-26 01:31:58,6,239.94,Cash
1990408b-d880-4107-a544-712b00a6a4a5,6.0,9.0,2024-11-13 14:45:36,8,512.0,Credit Card
461189b6-7729-4d62-8252-ae4f0d6ce92d,9.0,18.0,2024-09-10 20:25:56,5,49.25,Credit Card
63291b69-80b5-41cb-85d6-1e6ae7a6fb79,2.0,2.0,2024-01-11 01:43:08,3,66.9,PayPal
c52415f7-5c8a-4620-97b9-3aad708602ae,3.0,6.0,2024-02-19 12:07:01,5,,PayPal
797ef4ac-6eb0-46ae-b488-557d934fd8b9,1.0,19.0,2024-07-04 15:37:08,4,31.8,PayPal
83695bab-2cdd-4342-8e11-2f5ea95f778d,10.0,9.0,2024-03-22 17:49:12,1,64.0,Credit Card
f33f8117-9176-4cfa-9589-7f759a4a966f,4.0,12.0,2024-05-16 13:52:20,4,456.0,PayPal
3c38fba8-c3e6-43c7-867b-ed99f7dc8120,4.0,12.0,2024-02-20 13:12:12,6,684.0,Cash
1c213eef-5085-4bf0-a076-7a4eaac06bef,8.0,2.0,2024-04-23 12:11:55,8,178.4,PayPal
6f5f99e4-8b0c-4297-be4a-e4d38efe5aed,,,2024-03-30 09:39:09,1,,Credit Card
a79d8689-4631-431c-9610-1ef0473f3eea,7.0,9.0,2024-10-19 16:57:48,9,576.0,PayPal
9fb0a3a9-cd2a-4b41-a604-bc2eea930017,10.0,18.0,2024-06-17 01:00:34,3,29.55,Cash
4f959849-825a-4663-a756-3b270a7cfccd,4.0,12.0,2024-10-17 19:27:55,5,570.0,Credit Card
37a761e3-f9a2-46ed-bab5-f2949891c57e,10.0,15.0,2024-02-07 22:13:33,8,455.92,PayPal
258f78c3-b3f5-4f4b-84fe-1519f00727e9,2.0,16.0,2024-07-03 04:55:50,3,89.85,PayPal
60174fb2-330d-4337-8a11-ee61e4d5e799,7.0,19.0,2024-03-16 00:06:12,2,15.9,PayPal
71d09468-73c9-4883-aaaf-90b51038397e,8.0,18.0,2024-03-22 17:14:31,1,9.85,Credit Card
965d5d92-52d2-4f5e-8dce-a035aafedc35,10.0,14.0,2024-06-15 06:11:47,3,2999.97,Credit Card
5835a81f-d56e-46a3-b411-18c43060f4bf,1.0,5.0,2024-05-27 17:18:11,2,1390.0,PayPal
4fc3821c-cb43-426c-be00-207a0b0e17a6,2.0,3.0,2024-03-31 21:44:18,3,167.97,Credit Card
7f02282e-d9fa-4efd-9cd7-09598260e379,2.0,9.0,2024-11-23 07:25:21,6,384.0,PayPal
0fec2a9a-b1a5-4925-8d1b-f542d7d7c3e0,4.0,19.0,2024-01-20 21:26:23,4,31.8,PayPal
a5ace7af-8d9f-47ad-893e-6c89161986a1,,,2024-01-11 05:07:37,3,,PayPal
4a414537-968d-48ba-af54-8c254d0ffb0d,9.0,9.0,2024-10-10 23:08:49,8,512.0,Credit Card
eddcd1dc-bb64-41de-a3cf-0ae071c03d6c,10.0,10.0,2024-10-24 23:34:48,4,436.0,PayPal
5ec457eb-4a31-4487-b1da-fe8272964cd8,7.0,14.0,2024-02-09 07:05:32,2,1999.98,PayPal
b9a9fb9e-d139-4d2f-b3be-c446455ec35b,1.0,18.0,2024-08-13 10:29:09,8,78.8,Credit Card
643abc01-fbd4-4f0e-a534-2db6e92bec67,3.0,12.0,2024-09-13 22:34:43,5,570.0,PayPal
7ae850d4-d065-412d-8144-08cf32413336,6.0,18.0,2024-09-17 11:33:11,2,19.7,Cash
e8d9d436-b94e-4b48-9845-9dff7127cef1,6.0,15.0,2024-05-28 17:18:46,9,512.91,PayPal
296bd812-9524-49fb-8bae-1778c495f115,3.0,19.0,2024-04-27 07:43:31,6,47.7,PayPal
edd3195e-4dbc-4105-a9fc-1cdfe9d9e69e,3.0,3.0,2024-03-31 08:06:44,8,447.92,Cash
2179f3b2-b8cf-4f25-b515-b626acb3ae58,8.0,3.0,2024-08-15 04:53:14,1,55.99,Credit Card
af3c5161-96d5-4bc9-bd56-d802a6377757,3.0,18.0,2024-05-23 14:54:09,9,88.65,Cash
ad9f192c-c2df-40e4-8345-e9e47b0a2885,3.0,1.0,2024-09-27 21:40:16,3,329.85,PayPal
cb5312ad-a38f-41e9-829a-25b7d66ec2b3,6.0,13.0,2024-03-22 20:45:48,3,1797.0,Cash
7e6799ec-3bc5-446d-afd8-340dcddbb638,5.0,18.0,2024-01-13 06:11:54,4,39.4,Cash
2d764175-eae1-4b1c-8b53-b00becff3211,1.0,13.0,2024-07-10 09:23:00,4,2396.0,Cash
46b9ab44-1ade-4f5e-abbb-933ffe6b69f2,4.0,9.0,2024-03-25 06:42:04,10,640.0,Credit Card
7e565573-2d5f-4a37-b167-c430e36d480f,10.0,20.0,2024-03-17 13:01:12,7,90.93,PayPal
3933bed8-a86e-4bcf-b49d-0fb60852bf90,1.0,10.0,2024-04-17 13:01:50,7,763.0,Credit Card
d41fa8dc-eb25-4bdc-9bbf-682cc6b65f09,6.0,15.0,2024-01-24 23:24:41,7,398.93,Cash
5c2e73d8-95c8-4bee-98b4-7c22955288f5,3.0,6.0,2024-06-26 11:47:15,2,,PayPal
768af85c-8a15-4dfa-ae12-0b4f945da2ed,7.0,4.0,2024-02-28 07:41:16,5,,PayPal
5806888d-4d21-4cc3-9ab2-aab649ccf900,9.0,4.0,2024-02-17 11:00:13,5,,Credit Card
4165a09b-6930-4eb2-9f6f-c49b02ebe081,1.0,6.0,2024-07-09 22:08:03,10,,Cash
